,title,rank,date,artist,url,region,chart,trend,streams
641,Bad Things (with Camila Cabello),38,2017-01-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Belgium,top200,MOVE_UP,7136.0
642,This Is What You Came For (feat. Rihanna),39,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Belgium,top200,MOVE_DOWN,6975.0
643,All Night,40,2017-01-01,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Belgium,top200,MOVE_UP,6954.0
644,Love Yourself,41,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Belgium,top200,MOVE_DOWN,5923.0
645,Believer,42,2017-01-01,"Major Lazer, Showtek",https://open.spotify.com/track/2mFVt6vCOcR71lw3kY2UZB,Belgium,top200,MOVE_UP,5778.0
646,Billie Jean,43,2017-01-01,Michael Jackson,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,Belgium,top200,MOVE_DOWN,5767.0
647,I Took A Pill In Ibiza - Seeb Remix,44,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Belgium,top200,MOVE_UP,5718.0
648,The Mack,45,2017-01-01,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Belgium,top200,MOVE_UP,5627.0
649,By Your Side,46,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Belgium,top200,MOVE_UP,5529.0
650,I Would Like,47,2017-01-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Belgium,top200,MOVE_UP,5492.0
651,Sunset Lover,48,2017-01-01,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,Belgium,top200,MOVE_UP,5479.0
652,Now and Later,49,2017-01-01,Sage The Gemini,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,Belgium,top200,MOVE_UP,5433.0
653,Scars To Your Beautiful,50,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Belgium,top200,MOVE_UP,5368.0
654,Send My Love (To Your New Lover),51,2017-01-01,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Belgium,top200,MOVE_DOWN,5063.0
655,Afraid,52,2017-01-01,Curtis Alto,https://open.spotify.com/track/2ey5jG9boqrojvpZC3SGVR,Belgium,top200,MOVE_UP,5059.0
656,Goud,53,2017-01-01,Bazart,https://open.spotify.com/track/5J59VOgvclrhLDYUoH5OaW,Belgium,top200,MOVE_UP,5047.0
657,"How Far I'll Go - From ""Moana""",54,2017-01-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Belgium,top200,MOVE_UP,4971.0
658,Perfect Strangers,55,2017-01-01,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Belgium,top200,MOVE_UP,4860.0
659,We Don't Talk Anymore (feat. Selena Gomez),56,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Belgium,top200,MOVE_UP,4860.0
660,"Happy - From ""Despicable Me 2""",57,2017-01-01,Pharrell Williams,https://open.spotify.com/track/5b88tNINg4Q4nrRbrCXUmg,Belgium,top200,MOVE_DOWN,4832.0
661,Can't Hold Us - feat. Ray Dalton,58,2017-01-01,Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,Belgium,top200,MOVE_DOWN,4777.0
662,Lot to Learn,59,2017-01-01,Luke Christopher,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,Belgium,top200,MOVE_UP,4766.0
663,Hello,60,2017-01-01,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,Belgium,top200,MOVE_UP,4677.0
664,Chantaje (feat. Maluma),61,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Belgium,top200,MOVE_UP,4635.0
665,Into You,62,2017-01-01,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Belgium,top200,MOVE_DOWN,4629.0
666,Shed a Light,63,2017-01-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Belgium,top200,MOVE_UP,4617.0
667,Light It Up (feat. Nyla & Fuse ODG) - Remix,64,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Belgium,top200,MOVE_UP,4586.0
668,The Ocean (feat. Shy Martin),65,2017-01-01,Mike Perry,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,Belgium,top200,MOVE_UP,4396.0
669,Broccoli (feat. Lil Yachty),66,2017-01-01,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Belgium,top200,MOVE_UP,4353.0
670,Panda,67,2017-01-01,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,Belgium,top200,MOVE_UP,4307.0
671,Ride,68,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Belgium,top200,MOVE_UP,4256.0
672,Sorry,69,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Belgium,top200,MOVE_UP,4190.0
673,Titanium (feat. Sia),70,2017-01-01,David Guetta,https://open.spotify.com/track/2dOTkLZFbpNXrhc24CnTFd,Belgium,top200,MOVE_DOWN,4170.0
674,This Girl (Kungs Vs. Cookin' On 3 Burners),71,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Belgium,top200,MOVE_UP,4160.0
675,I Want You Back,72,2017-01-01,The Jackson 5,https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z,Belgium,top200,MOVE_DOWN,4153.0
676,Ain't No Mountain High Enough,73,2017-01-01,"Marvin Gaye, Tammi Terrell",https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR,Belgium,top200,MOVE_DOWN,4122.0
677,Never Be Like You,74,2017-01-01,"Flume, kai",https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,Belgium,top200,MOVE_UP,4097.0
678,Bohemian Rhapsody - Remastered 2011,75,2017-01-01,Queen,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,Belgium,top200,MOVE_DOWN,4015.0
679,Stressed Out,76,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Belgium,top200,MOVE_UP,3995.0
680,Way down We Go,77,2017-01-01,KALEO,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6,Belgium,top200,MOVE_DOWN,3976.0
681,Faded,78,2017-01-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Belgium,top200,MOVE_UP,3922.0
682,Lost on You,79,2017-01-01,LP,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,Belgium,top200,MOVE_UP,3893.0
683,Hymn for the Weekend - Seeb Remix,80,2017-01-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Belgium,top200,MOVE_UP,3862.0
684,Work,82,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Belgium,top200,MOVE_UP,3855.0
685,The Greatest,83,2017-01-01,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Belgium,top200,MOVE_DOWN,3815.0
686,Respect,84,2017-01-01,Aretha Franklin,https://open.spotify.com/track/7s25THrKz86DM225dOYwnr,Belgium,top200,MOVE_DOWN,3796.0
687,The Greatest (feat. Kendrick Lamar),85,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Belgium,top200,MOVE_UP,3795.0
688,What Is Love 2016 - Regi & Lester Williams Remix,86,2017-01-01,Lost Frequencies,https://open.spotify.com/track/4LQ0lpEPEOvPLtGmRqe8n6,Belgium,top200,NEW_ENTRY,3787.0
689,7 Years,87,2017-01-01,Lukas Graham,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,Belgium,top200,MOVE_UP,3744.0
690,Water Under the Bridge,88,2017-01-01,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Belgium,top200,MOVE_UP,3703.0
691,Fast Car,89,2017-01-01,"Jonas Blue, Dakota",https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,Belgium,top200,MOVE_UP,3680.0
692,Lean On (feat. MØ & DJ Snake),90,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Belgium,top200,MOVE_UP,3633.0
693,Weak,91,2017-01-01,AJR,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,Belgium,top200,MOVE_UP,3574.0
694,Trust Nobody (feat. Selena Gomez & Tory Lanez),92,2017-01-01,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Belgium,top200,MOVE_UP,3498.0
695,Thinking out Loud,93,2017-01-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Belgium,top200,MOVE_UP,3495.0
696,Hear Me Now,94,2017-01-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Belgium,top200,MOVE_UP,3483.0
697,Cake By The Ocean,95,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Belgium,top200,MOVE_DOWN,3444.0
698,Don't Stop Me Now - Remastered 2011,96,2017-01-01,Queen,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,Belgium,top200,MOVE_DOWN,3425.0
699,Solo Dance,97,2017-01-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Belgium,top200,MOVE_UP,3421.0
700,Bad and Boujee (feat. Lil Uzi Vert),98,2017-01-01,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Belgium,top200,MOVE_UP,3392.0
701,"i hate u, i love u (feat. olivia o'brien)",99,2017-01-01,gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,Belgium,top200,MOVE_UP,3362.0
702,Shout Out to My Ex,100,2017-01-01,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Belgium,top200,MOVE_UP,3342.0
703,Sex,101,2017-01-01,"Cheat Codes, Kris Kross Amsterdam",https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,Belgium,top200,MOVE_UP,3340.0
704,Million Eyes,102,2017-01-01,Loïc Nottet,https://open.spotify.com/track/63qapUS8yLKz0tb0eOgOTF,Belgium,top200,MOVE_UP,3335.0
705,Setting Fires,103,2017-01-01,"The Chainsmokers, XYLØ",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Belgium,top200,MOVE_UP,3333.0
706,Last Christmas,104,2017-01-01,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,Belgium,top200,MOVE_UP,3323.0
707,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),105,2017-01-01,Vice,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,Belgium,top200,MOVE_UP,3314.0
708,All Time Low,106,2017-01-01,Jon Bellion,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,Belgium,top200,MOVE_UP,3299.0
709,Capsize,107,2017-01-01,"FRENSHIP, Emily Warren",https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,Belgium,top200,MOVE_UP,3284.0
710,Make Me (Cry),108,2017-01-01,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Belgium,top200,MOVE_UP,3278.0
711,All I Want for Christmas Is You,109,2017-01-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_UP,3246.0
712,Dynamite (feat. Pretty Sister),110,2017-01-01,Nause,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,Belgium,top200,MOVE_UP,3230.0
713,Alone,111,2017-01-01,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Belgium,top200,MOVE_UP,3194.0
714,Final Song,112,2017-01-01,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,Belgium,top200,MOVE_UP,3187.0
715,Superstition - Single Version,113,2017-01-01,Stevie Wonder,https://open.spotify.com/track/5lXcSvHRVjQJ3LB2rLKQog,Belgium,top200,MOVE_DOWN,3166.0
716,Lighthouse - Andrelli Remix,114,2017-01-01,Hearts & Colors,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,Belgium,top200,MOVE_UP,3149.0
717,Wake Up Where You Are,115,2017-01-01,State of Sound,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,Belgium,top200,MOVE_UP,3146.0
718,You Can Call Me Al,116,2017-01-01,Paul Simon,https://open.spotify.com/track/0qxYx4F3vm1AOnfux6dDxP,Belgium,top200,MOVE_DOWN,3123.0
719,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",117,2017-01-01,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Belgium,top200,MOVE_UP,3119.0
720,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",118,2017-01-01,Bee Gees,https://open.spotify.com/track/6v3xCVgM73PGb0JIlF264a,Belgium,top200,MOVE_DOWN,3117.0
721,Ain't My Fault,119,2017-01-01,Zara Larsson,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,Belgium,top200,MOVE_UP,3027.0
722,Wake Me Up Before You Go-Go,120,2017-01-01,Wham!,https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c,Belgium,top200,MOVE_UP,3017.0
723,I Got You,121,2017-01-01,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Belgium,top200,MOVE_UP,3013.0
724,Dancing On My Own,122,2017-01-01,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,Belgium,top200,MOVE_UP,2996.0
725,Party Monster,123,2017-01-01,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Belgium,top200,MOVE_UP,2993.0
726,Beautiful Life (feat. Sandro Cavazza),124,2017-01-01,Lost Frequencies,https://open.spotify.com/track/5QdB0HJmTHkPvyJhKfQLM1,Belgium,top200,MOVE_UP,2971.0
727,Light,125,2017-01-01,San Holo,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,Belgium,top200,MOVE_UP,2911.0
728,Don't Be So Shy - Filatov & Karas Remix,126,2017-01-01,Imany,https://open.spotify.com/track/00vk0sEfb6mr2ehwSw0Uhn,Belgium,top200,MOVE_UP,2900.0
729,Squa,127,2017-01-01,Nekfeu,https://open.spotify.com/track/11hj8c8BCRd5ND3CRhZSvt,Belgium,top200,MOVE_UP,2894.0
730,Taped up Heart (feat. Clara Mae),128,2017-01-01,KREAM,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,Belgium,top200,MOVE_UP,2877.0
731,Uptown Funk (feat. Bruno Mars),129,2017-01-01,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,Belgium,top200,MOVE_UP,2835.0
732,Careless Whisper,130,2017-01-01,George Michael,https://open.spotify.com/track/2R7858bg0GHuBBxjTyOL7N,Belgium,top200,MOVE_UP,2813.0
733,This Town,131,2017-01-01,Niall Horan,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,Belgium,top200,MOVE_UP,2813.0
734,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),132,2017-01-01,David Guetta,https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR,Belgium,top200,MOVE_UP,2809.0
735,Chaos,133,2017-01-01,Bazart,https://open.spotify.com/track/10fcTZSwDNmpDyhK9aexg7,Belgium,top200,MOVE_UP,2804.0
736,No Money,134,2017-01-01,Galantis,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,Belgium,top200,MOVE_UP,2798.0
737,Photograph,135,2017-01-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Belgium,top200,NEW_ENTRY,2780.0
738,Alarm,136,2017-01-01,Anne-Marie,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg,Belgium,top200,MOVE_DOWN,2764.0
739,Lush Life,137,2017-01-01,Zara Larsson,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,Belgium,top200,MOVE_UP,2723.0
740,Someone Like You,138,2017-01-01,Adele,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB,Belgium,top200,MOVE_UP,2711.0
741,Brown Eyed Girl,139,2017-01-01,Van Morrison,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,Belgium,top200,MOVE_DOWN,2710.0
742,Juju on That Beat (TZ Anthem),140,2017-01-01,"Zay Hilfigerrr, Zayion McCall",https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,Belgium,top200,MOVE_UP,2698.0
743,Mauvaise graine,141,2017-01-01,Nekfeu,https://open.spotify.com/track/4kKJ5CjwCtksszPMntho4N,Belgium,top200,MOVE_UP,2682.0
744,DUELE EL CORAZON (feat. Wisin),142,2017-01-01,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,Belgium,top200,MOVE_DOWN,2679.0
745,Twist And Shout - Remastered,143,2017-01-01,The Beatles,https://open.spotify.com/track/4Z1fbYp0HuxLBje4MOZcSD,Belgium,top200,MOVE_DOWN,2673.0
746,Pumped Up Kicks,144,2017-01-01,Foster The People,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,Belgium,top200,MOVE_DOWN,2652.0
747,Controlla,145,2017-01-01,Drake,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,Belgium,top200,MOVE_UP,2648.0
748,Not Going Home (feat. Gia Koka),146,2017-01-01,"DVBBS, CMC$",https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,Belgium,top200,MOVE_UP,2631.0
749,Gold,147,2017-01-01,Kiiara,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,Belgium,top200,MOVE_DOWN,2616.0
750,"Me, Myself & I",148,2017-01-01,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,Belgium,top200,MOVE_UP,2614.0
751,Please Don't Go,149,2017-01-01,Joel Adams,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,Belgium,top200,MOVE_UP,2579.0
752,Tchikita,150,2017-01-01,Jul,https://open.spotify.com/track/6bXd0YhKLCTvlLVc4tErH9,Belgium,top200,MOVE_UP,2570.0
753,Wonderwall - Remastered,151,2017-01-01,Oasis,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,Belgium,top200,MOVE_UP,2569.0
754,Sultans Of Swing,152,2017-01-01,Dire Straits,https://open.spotify.com/track/3LTMnFa0hhwisyq6ILahyj,Belgium,top200,NEW_ENTRY,2531.0
755,Saturne,153,2017-01-01,"Nekfeu, Sneazzy, S.Pri Noir",https://open.spotify.com/track/5t9fmZx0pcNxLykKTv6eOe,Belgium,top200,NEW_ENTRY,2530.0
756,Call Me Maybe,154,2017-01-01,Carly Rae Jepsen,https://open.spotify.com/track/20I6sIOMTCkB6w7ryavxtO,Belgium,top200,MOVE_DOWN,2516.0
757,Smells Like Teen Spirit,155,2017-01-01,Nirvana,https://open.spotify.com/track/5ghIJDpPoe3CfHMGu71E6T,Belgium,top200,NEW_ENTRY,2516.0
758,Some Kind Of Drug (feat. Marc E. Bassy),156,2017-01-01,G-Eazy,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,Belgium,top200,MOVE_UP,2510.0
759,What Do You Mean?,157,2017-01-01,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Belgium,top200,MOVE_UP,2481.0
760,Sofia,158,2017-01-01,Alvaro Soler,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,Belgium,top200,MOVE_UP,2478.0
761,Afro Trap Pt. 7 (La puissance),159,2017-01-01,MHD,https://open.spotify.com/track/6x8j5V85ZJHtvOSjSamcVc,Belgium,top200,NEW_ENTRY,2461.0
762,Oh Lord,160,2017-01-01,MiC LOWRY,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,Belgium,top200,MOVE_UP,2456.0
763,Are You With Me - Radio Edit,161,2017-01-01,Lost Frequencies,https://open.spotify.com/track/2glGP8kEfACgJdZ86kWxhN,Belgium,top200,MOVE_UP,2443.0
764,When We Were Young,162,2017-01-01,Adele,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL,Belgium,top200,MOVE_UP,2436.0
765,DKR,163,2017-01-01,Booba,https://open.spotify.com/track/1iDQ2zCOU1uYeR8QcpqUZb,Belgium,top200,NEW_ENTRY,2433.0
766,Stay (feat. Maty Noyes),164,2017-01-01,Kygo,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,Belgium,top200,MOVE_UP,2414.0
767,My Girl,165,2017-01-01,The Temptations,https://open.spotify.com/track/6RrXd9Hph4hYR4bf3dbM6H,Belgium,top200,MOVE_DOWN,2412.0
768,Réalité augmentée,166,2017-01-01,Nekfeu,https://open.spotify.com/track/5jGuAvPX3Ufo55DIZlCaHq,Belgium,top200,NEW_ENTRY,2407.0
769,Stand by Me,167,2017-01-01,Otis Redding,https://open.spotify.com/track/1aj4GXfmEYXfdVZohCpNKu,Belgium,top200,MOVE_DOWN,2398.0
770,Let Me Hold You (Turn Me On),168,2017-01-01,"Dante Klein, Cheat Codes",https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,Belgium,top200,MOVE_DOWN,2395.0
771,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,169,2017-01-01,The Rolling Stones,https://open.spotify.com/track/7fSGbZLhWlAiCC3HDPAULu,Belgium,top200,MOVE_DOWN,2384.0
772,September,170,2017-01-01,"Earth, Wind & Fire",https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,Belgium,top200,MOVE_UP,2357.0
773,Love on Me,171,2017-01-01,"Galantis, Hook N Sling",https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,Belgium,top200,MOVE_DOWN,2353.0
774,(What A) Wonderful World - Remastered,172,2017-01-01,Sam Cooke,https://open.spotify.com/track/27K3ZDS5B4fwjhwyihrdzC,Belgium,top200,MOVE_DOWN,2346.0
775,Onizuka,173,2017-01-01,PNL,https://open.spotify.com/track/4GCIYE1x1TWJCChPkpy9by,Belgium,top200,NEW_ENTRY,2346.0
776,Take Me To Church,174,2017-01-01,Hozier,https://open.spotify.com/track/0IqKeD8ZSP72KbGYyzEcAs,Belgium,top200,MOVE_UP,2339.0
777,Hey Baby - Emma Bale Remix,175,2017-01-01,"Dimitri Vegas & Like Mike, Diplo",https://open.spotify.com/track/1otd0blWh5gi7v2NmOZPLk,Belgium,top200,NEW_ENTRY,2328.0
778,The Sound of Silence,176,2017-01-01,Disturbed,https://open.spotify.com/track/0eZBeB2xFIS65jQHerispi,Belgium,top200,MOVE_UP,2311.0
779,ABC,177,2017-01-01,The Jackson 5,https://open.spotify.com/track/6cb0HzFQPN4BGADOmSzPCw,Belgium,top200,MOVE_DOWN,2305.0
780,Horizon,178,2017-01-01,"Tourist LeMC, Spiritually Wally",https://open.spotify.com/track/4PsohxvstXN2aaYCNQrCvm,Belgium,top200,NEW_ENTRY,2300.0
781,Let Her Go,179,2017-01-01,Passenger,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,Belgium,top200,NEW_ENTRY,2300.0
782,Let It Go,180,2017-01-01,James Bay,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,Belgium,top200,NEW_ENTRY,2289.0
783,I Got It Bad (And That Ain't Good),181,2017-01-01,Oscar Peterson,https://open.spotify.com/track/663AsNVDAv5qjD1pTpbaDV,Belgium,top200,NEW_ENTRY,2287.0
784,All of Me,182,2017-01-01,John Legend,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,Belgium,top200,NEW_ENTRY,2284.0
785,Paper Planes,183,2017-01-01,M.I.A.,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV,Belgium,top200,MOVE_DOWN,2274.0
786,You Can't Hurry Love - 2016 Remaster,184,2017-01-01,Phil Collins,https://open.spotify.com/track/4YwbSZaYeYja8Umyt222Qf,Belgium,top200,MOVE_DOWN,2270.0
787,Sugar (feat. Francesco Yates),185,2017-01-01,Robin Schulz,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,Belgium,top200,MOVE_DOWN,2268.0
788,The Scientist,186,2017-01-01,Coldplay,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,Belgium,top200,NEW_ENTRY,2267.0
789,"Signed, Sealed, Delivered (I'm Yours)",187,2017-01-01,Stevie Wonder,https://open.spotify.com/track/3M5eeHXgG4VplKNcsBC8Dj,Belgium,top200,MOVE_DOWN,2241.0
790,Stay A While,188,2017-01-01,Dimitri Vegas & Like Mike,https://open.spotify.com/track/7GnbL96pHeYnzY5Rr1nYir,Belgium,top200,MOVE_DOWN,2215.0
791,Say It (feat. Tove Lo),189,2017-01-01,Flume,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,Belgium,top200,MOVE_DOWN,2214.0
792,Spirits,190,2017-01-01,The Strumbellas,https://open.spotify.com/track/2H6dHxAxGq5oQ9EiinNpXT,Belgium,top200,MOVE_UP,2208.0
793,Aloha,191,2017-01-01,"Møme, Merryn Jeann",https://open.spotify.com/track/6HViP4DVYa8gQtxLndmhwu,Belgium,top200,MOVE_DOWN,2199.0
794,Needed Me,192,2017-01-01,Rihanna,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,Belgium,top200,MOVE_DOWN,2185.0
795,Should I Stay or Should I Go - Remastered,193,2017-01-01,The Clash,https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz,Belgium,top200,MOVE_DOWN,2165.0
796,Humanoïde,194,2017-01-01,Nekfeu,https://open.spotify.com/track/6YHNKVx7gSsOX7xq6jaqeq,Belgium,top200,NEW_ENTRY,2162.0
797,Sex on Fire,195,2017-01-01,Kings of Leon,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,Belgium,top200,NEW_ENTRY,2151.0
798,Make You Feel My Love,196,2017-01-01,Adele,https://open.spotify.com/track/7rPLZ8Krm6CZIbraFUlnWZ,Belgium,top200,NEW_ENTRY,2146.0
799,Cheerleader - Felix Jaehn Remix Radio Edit,197,2017-01-01,OMI,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy,Belgium,top200,MOVE_DOWN,2142.0
800,Miss You,198,2017-01-01,James Hersey,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,Belgium,top200,MOVE_DOWN,2138.0
801,Nacht,199,2017-01-01,Bazart,https://open.spotify.com/track/52HSRlOSKjwxHEpn1YkBr0,Belgium,top200,NEW_ENTRY,2135.0
802,Hey Ya!,200,2017-01-01,Outkast,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,Belgium,top200,MOVE_DOWN,2133.0
